dept_id,univ_id,department,category
060052,060,運動健康科學學系(青年儲蓄帳戶組),青年儲蓄
060062,060,運動資訊與傳播學系,傳播
060072,060,體育學系(運動專長組),體育
063012,063,藝術史學系,青年儲蓄
063022,063,藝術史學系(青年儲蓄帳戶組),青年儲蓄
063032,063,應用音樂學系,音樂
063042,063,材質創作與設計系,設計
065012,065,社會工作學系,社會工作
065022,065,應用心理學系,心理學
065032,065,法律學系,法律
065042,065,大眾傳播學系,傳播
065052,065,應用日語學系,日文
065062,065,餐旅管理學系,管理;餐旅
065072,065,視覺傳達設計學系,設計;視覺設計
065082,065,藝術與創意設計學系,設計
079012,079,人文與資訊學系文化應用組,會計
079022,079,人文與資訊學系數位應用組,外國語文;會計
079032,079,宗教文化與資訊管理學系,宗教;管理;資管
079042,079,宗教文化與資訊管理學系生命關懷組,宗教;管理;資管
079052,079,宗教文化與資訊管理學系資訊與文創組,宗教;管理;資管
079062,079,宗教文化與資訊管理學系(青年儲蓄帳戶組),青年儲蓄;宗教;管理;資管
079072,079,應用日語學系,日文
079082,079,應用日語學系(青年儲蓄帳戶組),青年儲蓄;日文
079092,079,統計資訊與精算學系一般組,精算;統計
079102,079,統計資訊與精算學系商業應用組,精算;統計
079112,079,資訊工程學系科技應用組,資訊工程
079122,079,資訊工程學系人工智慧應用組,資訊工程;人工智慧
079132,079,資訊工程學系多媒體遊戲設計組,多媒體;設計;資訊工程
079142,079,法律學系財經科技法律組,法律
079152,079,法律學系法律應用實務組,法律
079162,079,財務金融學系,財務金融;金融
079172,079,國際經營與貿易學系,管理;貿易
079182,079,國際經營與貿易學系會計資訊組,管理;會計;貿易
079192,079,經濟學系,經濟
079202,079,企業管理學系,管理;企管
079212,079,企業管理學系(青年儲蓄帳戶組),青年儲蓄;管理;企管
079222,079,運動管理學系,管理
079232,079,運動資訊傳播學系,傳播
079242,079,觀光事業學系,管理;觀光
079252,079,觀光事業學系(青年儲蓄帳戶組),管理;青年儲蓄;觀光
079262,079,航空事業學系,管理
079272,079,音樂應用學系-藝術行政與經紀組,音樂
079282,079,音樂應用學系-音樂表演與創作組,音樂
099012,099,法律學系法學組,法律
099022,099,法律學系法學組(飛鳶組),法律
099032,099,法律學系司法組,法律;犯罪
099042,099,法律學系司法組(飛鳶組),法律;犯罪
099052,099,法律學系財經法組,法律
099062,099,法律學系財經法組(飛鳶組),法律
099072,099,企業管理學系,管理;企管
099082,099,企業管理學系(飛鳶組),管理;企管
099092,099,金融與合作經營學系,管理;金融
099102,099,金融與合作經營學系(飛鳶組),管理;金融
099112,099,會計學系,會計
099122,099,會計學系(飛鳶組),會計
099132,099,統計學系,統計
099142,099,統計學系(飛鳶組),統計
099152,099,休閒運動管理學系,管理;休閒
099162,099,休閒運動管理學系(飛鳶組),管理;休閒
099172,099,公共行政暨政策學系,公共行政;政策
099182,099,公共行政暨政策學系(飛鳶組),公共行政;政策
099192,099,財政學系,財稅
099202,099,財政學系(飛鳶組),財稅
099212,099,不動產與城鄉環境學系甲組,環境;都市計畫;不動產
099222,099,不動產與城鄉環境學系乙組,環境;都市計畫;不動產
099232,099,不動產與城鄉環境學系(飛鳶組),環境;都市計畫;不動產
099242,099,經濟學系,經濟
099252,099,經濟學系(飛鳶組),經濟
099262,099,社會學系,社會學
099272,099,社會學系(飛鳶組),社會學
099282,099,社會工作學系,社會工作
099292,099,社會工作學系(飛鳶組),社會工作
099302,099,中國文學系,中文;文學
099312,099,中國文學系(飛鳶組),中文;文學
099322,099,應用外語學系,外國語文
099332,099,應用外語學系(飛鳶組),外國語文
099342,099,歷史學系,歷史
099352,099,歷史學系(飛鳶組),歷史
099362,099,資訊工程學系,資訊工程
099372,099,資訊工程學系(APCS組),資訊工程
099382,099,資訊工程學系(飛鳶組),資訊工程
099392,099,通訊工程學系,通訊
099402,099,通訊工程學系(飛鳶組),通訊
099412,099,電機工程學系,電機
099422,099,電機工程學系(飛鳶組),電機
100012,100,教育學系,教育
100022,100,輔導與諮商學系,諮商輔導;商學
100032,100,特殊教育學系,教育;特教
100042,100,幼兒教育學系,教育;幼教
100052,100,數位學習設計與管理學系,設計;管理;教育科技
100062,100,中國文學系,中文;文學
100072,100,應用歷史學系,歷史
100082,100,外國語言學系英語教學組,英文;語言學
100092,100,外國語言學系應用外語組,外國語文;語言學
100102,100,企業管理學系,管理;企管
100112,100,應用經濟學系,經濟
100122,100,科技管理學系,管理
100132,100,資訊管理學系,管理;資管
100142,100,資訊管理學系(資安組),管理;資管;資訊安全
100152,100,行銷與觀光管理學系,管理;行銷;觀光
100162,100,財務金融學系,財務金融;金融
100172,100,財務金融學系(青年儲蓄帳戶組),青年儲蓄;財務金融;金融
100182,100,農藝學系,農藝
100192,100,園藝學系,園藝
100202,100,森林暨自然資源學系,自然資源;森林
100212,100,木質材料與設計學系,設計;材料
100222,100,動物科學系,動物科學
100232,100,農業生物科技學系,生命科學;生物科技
100242,100,景觀學系,景觀
100252,100,植物醫學系,植物保護;醫學
100262,100,電子物理學系,物理;電子
100272,100,應用化學系,化學
100282,100,應用數學系,數學
100292,100,資訊工程學系,資訊工程
100302,100,資訊工程學系(APCS組),資訊工程
100312,100,生物機電工程學系,機電工程;生命科學;生物機電
100322,100,土木與水資源工程學系,土木
100332,100,電機工程學系,電機
100342,100,機械與能源工程學系,機械;能源
100352,100,食品科學系,食品
100362,100,水生生物科學系,生命科學
100372,100,生物資源學系,生命科學;生物資源
100382,100,生化科技學系,生物科技
100392,100,微生物免疫與生物藥學系,生命科學;微生物;藥學
100402,100,獸醫學系,獸醫;醫學
100412,100,音樂學系(A組),音樂
100422,100,音樂學系(B組),音樂
100432,100,視覺藝術學系,美術;多媒體;設計
100442,100,體育與健康休閒學系,休閒;體育
101012,101,西洋語文學系,文學
101022,101,運動健康與休閒學系,休閒
101032,101,東亞語文學系日語組,日文;文學
101042,101,東亞語文學系韓語組,韓文;文學
101052,101,東亞語文學系越語組,文學
101062,101,法律學系,法律
101072,101,政治法律學系,法律
101082,101,財經法律學系,法律
101092,101,應用經濟學系,經濟
101102,101,亞太工商管理學系企業管理組,管理;企管;工商管理
101112,101,亞太工商管理學系工業管理組,管理;工商管理
101122,101,資訊管理學系,管理;資管
101132,101,資訊管理學系(資安組),管理;資管;資訊安全
101142,101,財務金融學系,財務金融;金融
101152,101,財務金融學系(青年儲蓄帳戶組),青年儲蓄;財務金融;金融
101162,101,應用數學系,數學
101172,101,應用化學系,化學
101182,101,應用物理學系,物理
101192,101,生命科學系,生命科學
101202,101,電機工程學系,電機
101212,101,土木與環境工程學系土木工程組,土木;環境工程
101222,101,土木與環境工程學系環境工程組,土木;環境工程
101232,101,化學工程及材料工程學系,化學;化學工程;材料
101242,101,資訊工程學系,資訊工程
101252,101,資訊工程學系(資安組),資訊工程;資訊安全
101262,101,建築學系,建築
101272,101,工藝與創意設計學系,美術;設計
108012,108,醫學系,醫學
108022,108,醫學系(公費生),醫學
108032,108,藥學系,藥學
108042,108,醫學檢驗生物技術學系,生命科學;生物科技;醫學檢驗
108052,108,物理治療學系,物理;物理治療
108062,108,公共衛生學系,公共衛生
108072,108,分子生物暨人類遺傳學系,生命科學
108082,108,醫學影像暨放射科學系,醫學;醫學影像
108092,108,護理學系,護理
108102,108,醫學資訊學系,醫療資訊
108112,108,生物醫學暨工程學系,醫學
108122,108,傳播學系,傳播
108132,108,兒童發展與家庭教育學系,兒童家庭;教育
108142,108,社會工作學系,社會工作
108152,108,人類發展與心理學系,心理學
108162,108,東方語文學系,文學
108172,108,外國語文學系,外國語文;文學
108182,108,資訊科技與管理學系,管理
108192,108,醫務暨健康管理學系,管理;健康管理
108202,108,經營管理學系,管理
108212,108,國際服務產業管理學士學位學程,學士班;管理
108222,108,翔飛A組,招生
109012,109,醫學系,醫學
109022,109,醫學系(公費生),醫學
109032,109,牙醫學系,醫學;牙醫
109042,109,藥學系藥學組,藥學
109052,109,藥學系藥學組(英語組),英文;藥學
109062,109,藥學系臨床藥學組,藥學
109072,109,醫學檢驗暨生物技術學系,生命科學;生物科技;醫學檢驗
109082,109,護理學系,護理
109092,109,保健營養學系,營養
109102,109,公共衛生學系,公共衛生
109112,109,醫務管理學系,管理;健康管理
109122,109,呼吸治療學系,呼吸治療
109132,109,高齡健康暨長期照護學系,長照;高齡
109142,109,牙體技術學系,牙體技術
109152,109,口腔衛生學系,公共衛生
109162,109,生物醫學工程學系,生醫工程
109172,109,食品安全學系,食品
109182,109,醫學系（展翅A組）,招生;醫學
109192,109,牙醫學系（展翅B組）,招生;醫學;牙醫
109202,109,展翅C組,招生
109212,109,展翅D組,招生
109222,109,展翅E組,招生
110012,110,企業與創業管理學系,管理;創業
110022,110,企業與創業管理學系(青年儲蓄帳戶組),青年儲蓄;管理;創業
110032,110,國際企業學系,國際企業
110042,110,商學院國際榮譽學士學位學程,學士班;商學
110052,110,國際物流與運輸管理學系,管理;物流;運管
110062,110,空運管理學系,管理
110072,110,觀光與餐飲旅館學系,觀光;餐旅
110082,110,觀光與餐飲旅館學系(青年儲蓄帳戶組),青年儲蓄;觀光;餐旅
110092,110,休閒事業管理學系,管理;休閒
110102,110,資訊管理學系,管理;資管
110112,110,資訊管理學系(APCS組),管理;資管
110122,110,資訊管理學系(青年儲蓄帳戶組),青年儲蓄;管理;資管
110132,110,資訊傳播學系,傳播
110142,110,電影與創意媒體學系,影視
110152,110,法律學系,法律
110162,110,應用日語學系,日文
110172,110,應用日語學系(青年儲蓄帳戶組),青年儲蓄;日文
110182,110,應用英語學系,英文
110192,110,保健營養學系,營養
110202,110,健康產業管理學系,健康產業;管理
110212,110,AI科技與創新設計學士學位學程,學士班;設計;創業;人工智慧
110222,110,AI科技與創新設計學士學位學程(APCS組),學士班;設計;創業;人工智慧
112012,112,嬰幼兒保育學系(台北校區),長照
112022,112,長期照護學系(台北校區),長照
113012,113,財務金融學系,財務金融;金融
113022,113,財經法律學系,法律
113032,113,企業管理學系,管理;企管
113042,113,金融管理學院學士班,學士班;管理;金融
113052,113,科技金融學系,金融
113062,113,運動產業管理學士學位學程,學士班;管理
113072,113,財務金融學系(青年儲蓄帳戶組),青年儲蓄;財務金融;金融
130012,130,建築環境設計學士學位學程（社會組）,環境;學士班;設計;建築
130022,130,建築環境設計學士學位學程（自然組）,環境;學士班;設計;建築
130032,130,傳播學系（數位媒體與智能創作組）,多媒體;傳播
130042,130,傳播學系（廣告公關與精準行銷組）,傳播;廣告;公關;行銷
130052,130,傳播學系（流行音樂傳播與策展組）,音樂;傳播
130062,130,資訊應用學系（資訊系統與AI應用組）,資訊工程;人工智慧
130072,130,資訊應用學系（動畫與視覺特效組）,資訊工程;動畫
130082,130,資訊應用學系（數位遊戲開發組）,遊戲;資訊工程
130092,130,資訊應用學系（虛擬製作與互動科技組）,資訊工程
130102,130,語文學系（華語文創組）,華語;文學
130112,130,語文學系（應用英日語組）,日文;文學
130122,130,語文學系（應用英韓語組）,韓文;文學
130132,130,語文學系（歷史與文化傳播組）,文學;歷史;傳播
130142,130,歷史學系,歷史
130152,130,社會學暨社會工作學系(A 組),社會學;社會工作
130162,130,社會學暨社會工作學系(B 組),社會學;社會工作
130172,130,心理學系,心理學
130182,130,公共行政與國際事務學系（國際與兩岸事務組）,兩岸研究;公共行政
130192,130,公共行政與國際事務學系（行政管理組）,公共行政;管理
130202,130,公共行政與國際事務學系（科技應用與地方創生組）,公共行政
130212,130,公共行政與國際事務學系（宗教事務組）,宗教;公共行政
130222,130,運動與健康促進管理學士學位學程,學士班;管理
130232,130,管理學系,管理
130242,130,應用經濟學系（財務金融組）,財務金融;金融;經濟
130252,130,應用經濟學系（國際商務組）,國際商務;經濟
130262,130,樂活產業學系（永續生活組）,健康產業
130272,130,樂活產業學系（輔助療法組）,健康產業
130282,130,健康與創意蔬食產業學系,蔬食
130292,130,產品與媒體設計學系（智慧產品設計組）,設計
130302,130,產品與媒體設計學系（視覺媒體設計組）,設計
134012,134,健康產業管理學系跨領域高齡智慧照顧組,健康產業;跨域;管理;高齡
134022,134,健康產業管理學系醫療機構管理組,健康產業;管理
134032,134,食品營養與保健生技學系食品營養組,食品;生物科技;營養
134042,134,食品營養與保健生技學系藥用化粧品醫美組,食品;生物科技;營養
134052,134,醫學檢驗暨生物技術學系醫事檢驗組,生命科學;生物科技;醫學檢驗;醫事
134062,134,醫學檢驗暨生物技術學系生物技術組,生命科學;生物科技;醫學檢驗
134072,134,心理學系心理師研修組,心理學
134082,134,心理學系諮商與臨床心理組,心理學;諮商輔導
134092,134,心理學系諮商與臨床心理組（青年儲蓄帳戶組）,青年儲蓄;心理學;諮商輔導
134102,134,心理學系工商與社會心理組,心理學
134112,134,視光學系,視光
134122,134,聽力暨語言治療學系,語言治療;聽力
134132,134,職能治療學系,職能治療
134142,134,物理治療學系,物理;物理治療
134152,134,護理學系國際護理組,護理
134162,134,護理學系智慧護理組,護理
134172,134,護理學系臨床照護組,護理
134182,134,長期照護學系,長照
134192,134,生物資訊與醫學工程學系生醫資訊組,生命科學;生醫工程
134202,134,生物資訊與醫學工程學系醫學工程組,生命科學;生醫工程
134212,134,資訊工程學系人工智慧與機器人組,資訊工程;人工智慧;機器人
134222,134,資訊工程學系半導體資訊組,資訊工程;半導體
134232,134,資訊工程學系(APCS組),資訊工程
134242,134,資訊工程學系(資安組),資訊工程;資訊安全
134252,134,人工智慧學系,人工智慧
134262,134,資訊傳播學系,傳播
134272,134,經營管理學系行銷與企業管理組,管理;企管;行銷
134282,134,經營管理學系休閒遊憩管理組,管理;休閒
134292,134,會計與資訊學系,會計
134302,134,財務金融學系智能投資組,財務金融;金融
134312,134,財務金融學系金融科技組,財務金融;金融
134322,134,財經法律學系,法律
134332,134,社會工作學系兒少與家庭社工組,社會工作
134342,134,社會工作學系醫務與心衛社工組,社會工作
134352,134,幼兒教育學系,教育;幼教
134362,134,數位媒體設計學系動漫遊戲組,多媒體;設計
134372,134,數位媒體設計學系視覺傳達組,多媒體;設計;視覺設計
134382,134,創意商品設計學系,設計
134392,134,時尚設計學系,設計;時尚
134402,134,室內設計學系,設計;室內
150012,150,外國語文學系,外國語文;文學
150022,150,應用經濟與管理學系,管理
150032,150,休閒產業與健康促進學系,休閒
150042,150,土木工程學系,土木
150052,150,機械與機電工程學系,機電工程;機械
150062,150,化學工程與材料工程學系,化學;化學工程;材料
150072,150,環境工程學系,環境工程
150082,150,生物機電工程學系,機電工程;生命科學;生物機電
150092,150,食品科學系,食品
150102,150,生物技術與動物科學系,生命科學;動物科學;生物科技
150112,150,森林暨自然資源學系,自然資源;森林
150122,150,園藝學系,園藝
150132,150,電機工程學系,電機
150142,150,電子工程學系,電子
150152,150,資訊工程學系,資訊工程
150162,150,資訊工程學系(APCS組),資訊工程
150172,150,資訊工程學系(資安組),資訊工程;資訊安全
151012,151,機械工程學系,機械
151022,151,化學工程學系,化學;化學工程
151032,151,土木與防災工程學系,土木
151042,151,材料科學工程學系,材料
151052,151,環境與安全衛生工程學系,環境;職業安全
151062,151,能源工程學系,能源
151072,151,建築學系,建築
151082,151,工業設計學系,設計;工業設計
151092,151,電機工程學系,電機
151102,151,電子工程學系(A組),電子
151112,151,電子工程學系(B組),電子
151122,151,光電工程學系,光電
151132,151,資訊工程學系,資訊工程
151142,151,經營管理學系,管理
151152,151,資訊管理學系,管理;資管
151162,151,資訊管理學系(APCS組),管理;資管
151172,151,財務金融學系,財務金融;金融
151182,151,臺灣語文與傳播學系,傳播
151192,151,華語文學系,華語;文學
151202,151,文化觀光產業學系,觀光
151212,151,文化創意與數位行銷學系,行銷;文創
152012,152,醫學系,醫學
152022,152,護理學系,護理
152032,152,聽力暨語言治療學系聽力組,語言治療;聽力
152042,152,聽力暨語言治療學系語言組,語言治療;聽力
152052,152,視光學系,視光
152062,152,醫學檢驗暨再生醫學學系,醫學;醫學檢驗
152072,152,醫學系(薪傳組),醫學
152082,152,護理學系(薪傳組),護理
152092,152,聽力暨語言治療學系聽力組(薪傳組),語言治療;聽力
152102,152,視光學系(薪傳組),視光
152112,152,醫學檢驗暨再生醫學學系(薪傳組),醫學;醫學檢驗
152122,152,聽力暨語言治療學系聽力組(青年儲蓄帳戶組),青年儲蓄;語言治療;聽力
153012,153,應用英語學系,英文
153022,153,運動與休閒學系,休閒
153032,153,企業管理學系,管理;企管
153042,153,電機工程學系,電機
153052,153,電機工程學系(APCS組),電機
153062,153,食品科學系,食品
153072,153,土木與工程管理學系,管理;土木
153082,153,觀光管理學系,管理;觀光
153092,153,資訊工程學系,資訊工程
153102,153,資訊工程學系(APCS組),資訊工程
153112,153,資訊工程學系(資安組),資訊工程;資訊安全
153122,153,建築學系,建築
153132,153,國際暨大陸事務學系,兩岸研究
153142,153,華語文學系,華語;文學
153152,153,海洋與邊境管理學系,管理
153162,153,工業工程與管理學系,管理;工業工程
153172,153,護理學系(A組),護理
153182,153,護理學系(B組),護理
153192,153,長期照護學系,長照
153202,153,社會工作學系,社會工作
153212,153,都市計畫與景觀學系,都市計畫;景觀
154012,154,基督教博雅學系,青年儲蓄
154022,154,基督教博雅學系(青年儲蓄帳戶組),青年儲蓄
