dept_id,univ_id,department,學群,學類,category_id
038092,038,英美語文學系,外語學群,英語文學類,1201
038102,038,華語文學系,文史哲學群,中文語文學類,1304
038112,038,生命科學系,生命科學學群,生命科學學類,0501
038122,038,資訊工程學系,資訊學群,資訊工程學類,0101
038132,038,資訊管理學系,資訊學群,資訊管理學類,1607
038142,038,應用數學系,數理化學群,數學學類,0301
038152,038,應用科學系化學及奈米科學組,數理化學群,化學學類,0302
038162,038,應用科學系物理暨光電科學組,工程學群,光電工程學類,0202
038172,038,綠能與資訊科技學系,工程學群,環境/能源科技學類,0705
038182,038,護理學系,醫藥衛生學群,護理學類,0409
038192,038,音樂學系(A組),藝術學群,音樂學類,0902
038202,038,音樂學系(B組),藝術學群,音樂學類,0902
038212,038,數位媒體與文教產業學系(創作組),藝術學群,新媒體/設計學類,0904
038222,038,美術產業學系,藝術學群,美術學類,0901
038232,038,體育學系,遊憩與運動學群,體育學類,1801
039012,039,休閒產業經營學系,遊憩與運動學群,休閒管理學類,1803
039022,039,運動保健學系(一般組),遊憩與運動學群,運動保健學類,1802
039032,039,休閒產業經營學系(青年儲蓄帳戶組),遊憩與運動學群,休閒管理學類,1803
039042,039,運動保健學系(青年儲蓄帳戶組),遊憩與運動學群,運動保健學類,1802
039052,039,體育推廣學系(青年儲蓄帳戶組),遊憩與運動學群,體育學類,1801
039062,039,適應體育學系(青年儲蓄帳戶組),遊憩與運動學群,特殊體育學類,1804
039072,039,體育推廣學系,遊憩與運動學群,體育學類,1801
039082,039,適應體育學系,遊憩與運動學群,特殊體育學類,1804
039092,039,運動保健學系(體育術科組),遊憩與運動學群,運動保健學類,1802
040012,040,護理學系,醫藥衛生學群,護理學類,0409
040022,040,管理學院學士班(主修：數位行銷與人力資源),管理學群,行銷經營學類,1604
040032,040,管理學院學士班(主修：財務金融),財經學群,財務金融學類,1703
040042,040,管理學院學士班(主修：國際企業管理),管理學群,國際企業學類,1704
040052,040,管理學院學士班(主修：會計),管理學群,會計學類,1605
040062,040,管理學院學士班(英語專班),管理學群,企業管理學類,1601
040072,040,應用外語學系,外語學群,英語文學類,1201
040082,040,中國語文學系,文史哲學群,中文語文學類,1304
040092,040,社會暨政策科學學系,社會與心理學群,公共政策學類,1505
040102,040,藝術與設計學系(AI創新組),藝術學群,新媒體/設計學類,0904
040112,040,人文社會學院英語學士班,外語學群,英語文學類,1201
040122,040,資訊管理學系,資訊學群,資訊管理學類,1607
040132,040,資訊管理學系(資安組),資訊學群,資訊管理學類,1607
040142,040,資訊傳播學系(智慧科技應用組),大眾傳播學群,資訊傳播學類,1101
040152,040,資訊傳播學系(數位媒體設計_創作組),大眾傳播學群,資訊傳播學類,1101
040162,040,資訊工程學系,資訊學群,資訊工程學類,0101
040172,040,資訊工程學系(資安組),資訊學群,資訊工程學類,0101
040182,040,資訊工程學系(APCS組),資訊學群,資訊工程學類,0101
040192,040,資訊學院英語學士班,外語學群,英語文學類,1201
040202,040,機械工程學系,工程學群,機械工程學類,0203
040212,040,化學工程與材料科學學系,工程學群,材料工程學類,0205
040222,040,工業工程與管理學系,工程學群,工業工程學類,0206
040232,040,工程學院英語學士班,工程學群,工程科學學類,0299
040242,040,電機工程學系(甲組),工程學群,電機工程學類,0201
040252,040,電機工程學系(甲組)(APCS組),工程學群,電機工程學類,0201
040262,040,電機工程學系(乙組),工程學群,電機工程學類,0201
040272,040,電機工程學系(丙組),工程學群,電機工程學類,0201
040282,040,電機通訊學院英語學士班,工程學群,電機工程學類,0201
040292,040,藝術與設計學系(藝術與設計組),藝術學群,藝術與設計學類,0904
040302,040,資訊傳播學系(數位媒體設計_美術組),大眾傳播學群,資訊傳播學類,1101
041012,041,中國文學系,文史哲學群,中國語文學類,1304
041022,041,外國語文學系,外語學群,英語文學類,1201
041032,041,歷史學系,文史哲學群,歷史學類,1305
041042,041,哲學系,文史哲學群,哲學學類,1306
041052,041,數學系,數理化學群,數學學類,0301
041062,041,地球與環境科學系,地球與環境學群,地球科學學類,0702
041072,041,物理學系,數理化學群,物理學類,0302
041082,041,化學暨生物化學系,數理化學群,化學學類,0302
041092,041,生物醫學科學系,生命科學學群,生命科學學類,0501
041102,041,社會福利學系,社會與心理學群,社會工作學類,1003
041112,041,心理學系,社會與心理學群,心理學類,1001
041122,041,勞工關係學系,社會與心理學群,人力資源與勞工關係學類,1506
041132,041,政治學系,法政學群,政治學類,1503
041142,041,傳播學系,大眾傳播學群,資訊傳播學類,1101
041152,041,資訊工程學系,資訊學群,資訊工程學類,0101
041162,041,電機工程學系,工程學群,電機工程學類,0201
041172,041,機械工程學系機械工程組,工程學群,機械工程學類,0203
041182,041,機械工程學系光機電整合工程組,工程學群,機械工程學類,0203
041192,041,機械工程國際學士學位學程,工程學群,機械工程學類,0203
041202,041,化學工程學系,工程學群,化學工程學類,0210
041212,041,通訊工程學系,工程學群,通訊工程學類,0204
041222,041,經濟學系,財經學群,經濟學類,1707
041232,041,財務金融學系,財經學群,財務金融學類,1703
041242,041,企業管理學系,管理學群,企業管理學類,1601
041252,041,會計與資訊科技學系,管理學群,會計學類,1605
041262,041,資訊管理學系,資訊學群,資訊管理學類,1607
041272,041,資訊管理學系(APCS組),資訊學群,資訊管理學類,1607
041282,041,法律學系法學組,法政學群,法律學類,1502
041292,041,法律學系法制組,法政學群,法律學類,1502
041302,041,財經法律學系,法政學群,法律學類,1502
041312,041,成人及繼續教育學系,教育學群,教育學類,1401
041322,041,犯罪防治學系,社會與心理學群,社會工作／法律交叉學類,1507
041332,041,紫荊不分系學士學位學程,跨領域學群,不分系學類,1901
041342,041,嘉星招生甲組(工),工程學群,工程綜合學類,0299
041352,041,嘉星招生乙組(管),管理學群,管理綜合學類,1699
041362,041,嘉星招生丙組(法),法政學群,法政綜合學類,1599
041372,041,嘉星招生丁組(文),文史哲學群,文學綜合學類,1399
041382,041,嘉星招生戊組(理),數理化學群,理學綜合學類,0399
041392,041,嘉星招生己組(社),社會與心理學群,社會科學綜合學類,1099
041402,041,嘉星招生庚組(教),教育學群,教育學類,1401
041412,041,嘉星招生辛組(心),社會與心理學群,心理學類,1001
042012,042,機械與自動化工程學系(智慧車輛與綠能科技組),工程學群,機械工程學類,0203
042022,042,機械與自動化工程學系(AI機械與機器人科技組),工程學群,機械工程學類,0203
042032,042,電機工程學系(半導體與光電組),工程學群,電機工程學類,0201
042042,042,電機工程學系(智慧系統組),工程學群,電機工程學類,0201
042052,042,電機工程學系(APCS組),工程學群,電機工程學類,0201
042062,042,半導體學士學位學程,工程學群,材料/半導體工程學類,0205
042072,042,資訊工程學系(資訊工程組),資訊學群,資訊工程學類,0101
042082,042,資訊工程學系(人工智慧組),資訊學群,資訊工程學類,0101
042092,042,資訊工程學系(APCS組),資訊學群,資訊工程學類,0101
042102,042,環境與安全工程學系(環境永續組),工程學群,環境工程學類,0703
042112,042,環境與安全工程學系(安全科技組),工程學群,環境工程學類,0703
042122,042,環境與安全工程學系(青年儲蓄帳戶組),工程學群,環境工程學類,0703
042132,042,會計與資訊管理學系(人工智慧科技管理組),管理學群,資訊管理學類,1607
042142,042,會計與資訊管理學系(會計暨投資理財組),管理學群,會計學類,1605
042152,042,會計與資訊管理學系(青年儲蓄帳戶組),管理學群,會計學類,1605
042162,042,財務金融學系(銀行專業組),財經學群,財務金融學類,1703
042172,042,財務金融學系(智慧投資組),財經學群,財務金融學類,1703
042182,042,財務金融學系(公司財務組),財經學群,財務金融學類,1703
042192,042,財務金融學系(青年儲蓄帳戶組),財經學群,財務金融學類,1703
042202,042,應用日語學系(AI商務應用組),外語學群,東方語文學類,1204
042212,042,應用日語學系(觀光旅遊組),外語學群,東亞語文學類,1204
042222,042,生物醫學系(生物醫藥組),生命科學學群,生物醫學工程學類,0506
042232,042,生物醫學系(檢驗醫學組),生命科學學群,生命科學學類,0501
042242,042,藥用植物與食品保健學系(藥粧保健組),生命科學學群,藥用與保健科學學類,0609
042252,042,藥用植物與食品保健學系(食藥生技組),生命科學學群,藥用與保健科學學類,0609
042262,042,觀光休閒學系,遊憩與運動學群,觀光／休閒管理學類,1804
042272,042,觀光休閒學系(青年儲蓄帳戶組),遊憩與運動學群,觀光／休閒管理學類,1804
042282,042,餐旅管理學系,遊憩與運動學群,餐旅管理學類,1801
042292,042,餐旅管理學系(青年儲蓄帳戶組),遊憩與運動學群,餐旅管理學類,1801
042302,042,烘焙暨飲料調製學士學位學程,遊憩與運動學群,餐旅／飲食管理學類,1801
042312,042,烘焙暨飲料調製學士學位學程(青年儲蓄帳戶組),遊憩與運動學群,餐旅／飲食管理學類,1801
042322,042,護理學系,醫藥衛生學群,護理學類,0409
042332,042,視光學系(國際組),醫藥衛生學群,視光學類,0410
042342,042,視光學系(臨床組),醫藥衛生學群,視光學類,0410
042352,042,職能治療學系(A組),醫藥衛生學群,職能治療學類,0404
042362,042,職能治療學系(B組),醫藥衛生學群,職能治療學類,0404
042372,042,設計學系(工業設計組),建築與設計學群,工業設計學類,0805
042382,042,設計學系(視覺傳達設計組),建築與設計學群,視覺設計學類,0802
042392,042,多媒體數位內容學士學位學程(動畫與影視特效組),藝術學群,新媒體/設計學類,0904
042402,042,多媒體數位內容學士學位學程(遊戲與人工智慧應用組),藝術學群,新媒體/設計學類,0904
042412,042,多媒體數位內容學士學位學程(動漫美術與模型製作組),藝術學群,新媒體/設計學類,0904
042422,042,多媒體數位內容學士學位學程(漫畫創作組),藝術學群,新媒體/設計學類,0904
042432,042,AI創新設計學士學位學程(商業視覺設計組),藝術學群,新媒體/設計學類,0904
042442,042,AI創新設計學士學位學程(創新數位媒體組),藝術學群,新媒體/設計學類,0904
042452,042,空間設計學系建築組,建築與設計學群,建築學類,0706
042462,042,空間設計學系建築組(青年儲蓄帳戶組),建築與設計學群,建築學類,0706
042472,042,空間設計學系室內設計組,建築與設計學群,室內設計學類,0804
042482,042,空間設計學系室內設計組(青年儲蓄帳戶組),建築與設計學群,室內設計學類,0804
042492,042,運動健康管理學系,遊憩與運動學群,運動健康管理學類,1802
044012,044,智慧生活科技學系大數據與管理組,管理學群,資訊管理學類,1607
044022,044,智慧生活科技學系智慧產品開發組,工程學群,工業工程學類,0206
044032,044,智慧生活設計學系空間設計組,建築與設計學群,室內設計學類,0804
044042,044,智慧生活設計學系空間設計組(青年儲蓄帳戶組),建築與設計學群,室內設計學類,0804
044052,044,智慧生活設計學系創意產品與汽車設計組,建築與設計學群,工業設計學類,0805
044062,044,攝影與VR設計學系攝影與科技藝術組,藝術學群,新媒體/設計學類,0904
044072,044,攝影與VR設計學系VR與互動媒體組,藝術學群,新媒體/設計學類,0904
044082,044,佛教藝術學系佛學組,文史哲學群,宗教學類,1303
044092,044,佛教藝術學系藝術組,藝術學群,藝術與設計學類,0903
044102,044,美術與文創學系文創設計組,藝術學群,藝術與設計學類,0903
044112,044,美術與文創學系美術創作組,藝術學群,美術學類,0901
045012,045,電機工程學系,電機通訊學群,電機工程學類,0301
045022,045,電子工程學系,電機通訊學群,電子工程學類,0302
045032,045,資訊工程學系資訊工程組,資訊學群,資訊工程學類,1501
045042,045,資訊工程學系資訊應用組,資訊學群,資訊工程學類,1501
045052,045,資訊工程學系(APCS組),資訊學群,資訊工程學類,1501
045062,045,資訊工程學系(資安組),資訊學群,資訊管理學類,1607
045072,045,機械與自動化工程學系,工程學群,機械工程學類,0201
045082,045,化學工程學系,工程學群,化學工程學類,0202
045092,045,土木工程學系,工程學群,土木工程學類,0203
045102,045,材料科學與工程學系,工程學群,材料工程學類,0204
045112,045,生物醫學工程學系,生命科學學群,生物醫學工程學類,0705
045122,045,智慧科技英語學士學位學程,資訊學群,資訊管理學類,1607
045132,045,半導體學士學位學程,工程學群,電子工程學類,0302
045142,045,資訊管理學系人工智慧技術與應用組,管理學群,資訊管理學類,1607
045152,045,資訊管理學系智慧商務與物聯網組,管理學群,資訊管理學類,1607
045162,045,企業管理學系,管理學群,企業管理學類,1601
045172,045,財務金融管理學系,管理學群,財務金融學類,1603
045182,045,會計學系,管理學群,會計學類,1602
045192,045,醫務管理學系,管理學群,醫務管理學類,1606
045202,045,餐旅管理學系,民生與餐旅學群,餐旅管理學類,1102
045212,045,廚藝暨美食學學系,民生與餐旅學群,餐飲學類,1103
045222,045,國際企業經營英語學士學位學程(國際學院),管理學群,國際企業學類,1604
045232,045,應用日語學系,外語學群,日本語文學類,1203
045242,045,大眾傳播學系,社會與心理學群,傳播學類,1005
045252,045,電影與電視學系,藝術學群,戲劇與影視學類,0902
045262,045,醫學科學與生物科技學系醫藥組,生命科學學群,生物科技學類,0704
045272,045,醫學科學與生物科技學系生技組,生命科學學群,生物科技學類,0704
045282,045,營養學系,生命科學學群,營養學類,0703
045292,045,護理學系,醫藥衛生學群,護理學類,0603
045302,045,醫學影像暨放射科學系,醫藥衛生學群,放射醫學類,0610
045312,045,物理治療學系,醫藥衛生學群,物理治療學類,0605
045322,045,職能治療學系,醫藥衛生學群,職能治療學類,0606
045332,045,醫學檢驗技術學系,醫藥衛生學群,醫事檢驗學類,0607
045342,045,醫學系(公費生),醫藥衛生學群,醫學學類,0601
045352,045,視覺藝術與設計學系,藝術學群,藝術與設計學類,0903
046012,046,企業管理學系品牌行銷組（臺北校區）,管理學群,企業管理學類,1601
046022,046,企業管理學系企業管理組（臺北校區）,管理學群,企業管理學類,1601
046032,046,會計學系會計審計組（臺北校區）,管理學群,會計學類,1602
046042,046,會計學系稅務規劃組（臺北校區）,管理學群,會計學類,1602
046052,046,財務金融學系（臺北校區）,管理學群,財務金融學類,1603
046062,046,資訊應用與金融保險學系金融組（臺北校區）,資訊學群,資訊管理學類,1607
046072,046,資訊應用與金融保險學系資訊組（臺北校區）,資訊學群,資訊管理學類,1607
046082,046,國際企業學系跨境電商經營組（臺北校區）,管理學群,國際企業學類,1604
046092,046,國際企業學系外貿行銷管理組（臺北校區）,管理學群,國際企業學類,1604
046102,046,人工智慧應用暨管理學士學位學程（臺北校區）,資訊學群,資訊管理學類,1607
046112,046,新媒體暨傳播管理學系（臺北校區）,社會與心理學群,傳播學類,1005
046122,046,廣播電視學系（臺北校區）,藝術學群,戲劇與影視學類,0902
046132,046,廣告暨策略行銷學系（臺北校區）,管理學群,企業管理學類,1601
046142,046,影音新聞暨社群傳播學系（臺北校區）,社會與心理學群,傳播學類,1005
046152,046,傳播學院全媒體大一不分系學士班（臺北校區）,社會與心理學群,傳播學類,1005
046162,046,法律學系（臺北校區）,法政學群,法律學類,1401
046172,046,財金法律學系（臺北校區）,法政學群,法律學類,1401
046182,046,國際企業與貿易學士學位學程（全英語課程．臺北校區）,管理學群,國際企業學類,1604
046192,046,新聞與大眾傳播學士學位學程（全英語課程．臺北校區）,社會與心理學群,傳播學類,1005
046202,046,時尚與創新管理學士學位學程（全英語課程．臺北校區）,管理學群,企業管理學類,1601
046212,046,國際事務與外交學士學位學程（全英語課程．臺北校區）,法政學群,政治學類,1402
046222,046,資訊科技應用與管理學士學位學程（全英語授課．桃園校區）,資訊學群,資訊管理學類,1607
046232,046,應用中文與華語文教學系文教傳播組（桃園校區）,文史哲學群,中國語文學類,1304
046242,046,應用中文與華語文教學系語文創作組（桃園校區）,文史哲學群,中國語文學類,1304
046252,046,應用英語學系（桃園校區）,外語學群,英語文學類,1201
046262,046,應用日語學系（桃園校區）,外語學群,日本語文學類,1203
046272,046,商業設計學系（桃園校區）,藝術學群,藝術與設計學類,0903
046282,046,商品設計學系（桃園校區）,藝術學群,藝術與設計學類,0903
046292,046,數位媒體設計學系（桃園校區）,藝術學群,藝術與設計學類,0903
046302,046,建築學系（桃園校區）,建築與設計學群,建築學類,0801
046312,046,都市設計與永續發展學系智慧城市與無人機應用組（桃園校區）,建築與設計學群,都市計畫學類,0803
046322,046,都市設計與永續發展學系都市更新與土地開發組（桃園校區）,建築與設計學群,都市計畫學類,0803
046332,046,觀光事業學系（桃園校區）,民生與餐旅學群,餐旅管理學類,1102
046342,046,休閒遊憩管理學系（桃園校區）,民生與餐旅學群,休閒與遊憩管理學類,1101
046352,046,餐旅管理學系（桃園校區）,民生與餐旅學群,餐旅管理學類,1102
046362,046,犯罪防治學系（桃園校區）,法政學群,司法學類,1404
046372,046,公共事務與行政管理學系（桃園校區）,法政學群,公共行政學類,1403
046382,046,諮商臨床與工商心理學系（桃園校區）,社會與心理學群,心理學類,1002
046392,046,金融學系（桃園校區）,財經學群,財務金融學類,1703
046402,046,金融科技應用學系（桃園校區）,財經學群,財務金融學類,1703
046412,046,資訊管理學系人工智慧應用組（桃園校區）,管理學群,資訊管理學類,1607
046422,046,資訊管理學系巨量資料管理組（桃園校區）,管理學群,資訊管理學類,1607
046432,046,資訊管理學系電子商務管理組（桃園校區）,管理學群,資訊管理學類,1607
046442,046,人工智慧應用學系（桃園校區）,資訊學群,資訊工程學類,1501
046452,046,資訊工程學系甲組（桃園校區）,資訊學群,資訊工程學類,1501
046462,046,資訊工程學系乙組（桃園校區）,資訊學群,資訊工程學類,1501
046472,046,電機工程學系（桃園校區）,電機通訊學群,電機工程學類,0301
046482,046,半導體應用學士學位學程（桃園校區）,工程學群,電子工程學類,0302
046492,046,智慧醫療與永續管理學系健康永續管理組（桃園校區）,醫藥衛生學群,公共衛生學類,0609
046502,046,智慧醫療與永續管理學系智慧醫療產業組（桃園校區）,醫藥衛生學群,公共衛生學類,0609
046512,046,生物科技學系智慧應用生技組（桃園校區）,生命科學學群,生物科技學類,0704
046522,046,生物科技學系食品生技組（桃園校區）,生命科學學群,生物科技學類,0704
046532,046,生物醫學工程學系生醫光電組（桃園校區）,生命科學學群,生物醫學工程學類,0705
046542,046,生物醫學工程學系人工智慧醫療組（桃園校區）,生命科學學群,生物醫學工程學類,0705
046552,046,資訊應用與金融保險學系（青年儲蓄帳戶組．臺北校區）,資訊學群,資訊管理學類,1607
046562,046,影音新聞暨社群傳播學系（青年儲蓄帳戶組．臺北校區）,社會與心理學群,傳播學類,1005
046572,046,金融科技應用學系（青年儲蓄帳戶組．桃園校區）,財經學群,財務金融學類,1703
046582,046,智慧醫療與永續管理學系（青年儲蓄帳戶組．桃園校區）,醫藥衛生學群,公共衛生學類,0609
047012,047,新聞學系,大眾傳播學群,新聞傳播學類,1101
047022,047,廣播電視電影學系廣播與聲音設計組,大眾傳播學群,傳播製作學類,1102
047032,047,廣播電視電影學系電視組,大眾傳播學群,傳播製作學類,1102
047042,047,廣播電視電影學系電影組,大眾傳播學群,傳播製作學類,1102
047052,047,圖文傳播學系,大眾傳播學群,傳播設計學類,1103
047062,047,公共關係暨廣告學系,大眾傳播學群,廣告與公關學類,1104
047072,047,口語傳播暨社群媒體學系,大眾傳播學群,傳播學類,1101
047082,047,資訊傳播學系,大眾傳播學群,資訊傳播學類,1101
047092,047,數位多媒體設計學系,藝術學群,新媒體/設計學類,0904
047102,047,傳播管理學系,管理學群,企業管理學類,1601
047112,047,資訊管理學系智慧商務暨數據傳播組,資訊學群,資訊管理學類,1607
047122,047,資訊管理學系智慧商務暨數據傳播組(資安組),資訊學群,資訊管理學類,1607
047132,047,資訊管理學系人工智慧暨科技傳播組,資訊學群,資訊管理學類,1607
047142,047,資訊管理學系人工智慧暨科技傳播組(資安組),資訊學群,資訊 management學類,1607
047152,047,財務金融學系,財經學群,財務金融學類,1703
047162,047,行政管理學系行政與法律組,法政學群,行政管理學類,1504
047172,047,行政管理學系政策與傳播組,法政學群,公共政策學類,1505
047182,047,觀光學系餐旅經營管理組,民生與餐旅學群,餐旅管理學類,1102
047192,047,觀光學系旅遊暨休閒事業管理組,民生與餐旅學群,休閒旅遊管理學類,1101
047202,047,經濟學系產業經濟組,財經學群,經濟學類,1707
047212,047,經濟學系總體金融組,財經學群,經濟學類,1707
047222,047,經濟學系AI與商業分析組,財經學群,經濟學類,1707
047232,047,企業管理學系人工智慧管理組,管理學群,企業管理學類,1601
047242,047,企業管理學系跨域創新組,管理學群,企業管理學類,1601
047252,047,社會心理學系,社會與心理學群,心理學類,1001
047262,047,英語暨傳播應用學系,外語學群,英語文學類,1201
047272,047,日本語文學系,外語學群,日本語文學類,1203
047282,047,法律學系,法政學群,法律學類,1502
050012,050,食品營養與保健生技學系(臺北校區),醫藥衛生學群,食品營養保健學類,1807
050022,050,食品營養與保健生技學系食品創新與科技法律組(臺北校區),醫藥衛生學群,食品營養保健學類,1807
050032,050,食品營養與保健生技學系(青年儲蓄帳戶組)(臺北校區),醫藥衛生學群,食品營養保健學類,1807
050042,050,社會工作學系兒少、家庭與司法組(臺北校區),社會與心理學群,社會工作學類,1003
050052,050,社會工作學系老人、長照與身障組(臺北校區),社會與心理學群,社會工作學類,1003
050062,050,社會工作學系心理衛生與醫務組(臺北校區),社會與心理學群,社會工作學類,1003
050072,050,家庭研究與兒童發展學系幼兒教保組(臺北校區),教育學群,幼兒教育學類,1403
050082,050,家庭研究與兒童發展學系家庭教育與輔導組(臺北校區),教育學群,教育學類,1401
050092,050,餐飲管理學系廚藝組(臺北校區),民生與餐旅學群,餐旅管理學類,1102
050102,050,餐飲管理學系餐旅組(臺北校區),民生與餐旅學群,餐旅管理學類,1102
050112,050,法律學系(臺北校區),法政學群,法律學類,1501
050122,050,服裝設計學系(臺北校區),藝術學群,時尚設計學類,0908
050132,050,媒體傳達設計學系動畫影像設計組(臺北校區),藝術學群,新媒體/設計學類,0904
050142,050,媒體傳達設計學系創意媒體設計組(臺北校區),藝術學群,新媒體/設計學類,0904
050152,050,工業產品設計學系(臺北校區),藝術學群,工藝設計學類,0906
050162,050,建築設計學系人文藝術組(臺北校區),建築與設計學群,建築學類,0801
050172,050,建築設計學系創意科技組(臺北校區),建築與設計學群,建築學類,0801
050182,050,建築職人學士學位學程(臺北校區),建築與設計學群,建築學類,0801
050192,050,會計學系會計審計組(臺北校區),管理學群,會計學類,1602
050202,050,會計學系永續會計組(臺北校區),管理學群,會計學類,1602
050212,050,國際經營與貿易學系經貿管理組(臺北校區),財經學群,國際企業學類,1704
050222,050,國際經營與貿易學系跨境行銷組(臺北校區),財經學群,國際企業學類,1704
050232,050,國際經營與貿易學系國際金融組(臺北校區),財經學群,國際企業學類,1704
050242,050,國際經營與貿易學系智慧物流組(臺北校區),財經學群,國際企業學類,1704
050252,050,企業管理學系策略管理組(臺北校區),管理學群,企業管理學類,1601
050262,050,企業管理學系ＡＩ行銷組(臺北校區),管理學群,企業管理學類,1601
050272,050,企業管理學系綠色永續組(臺北校區),管理學群,企業管理學類,1601
050282,050,企業管理學系創新創業組(臺北校區),管理學群,企業管理學類,1601
050292,050,企業管理學系(青年儲蓄帳戶組)(臺北校區),管理學群,企業管理學類,1601
050302,050,財務金融學系(臺北校區),財經學群,財務金融學類,1703
050312,050,財務金融學系數位行銷設計組(臺北校區),財經學群,財務金融學類,1703
050322,050,風險管理與保險學系(臺北校區),財經學群,保險學類,1706
050332,050,應用外語學系(臺北校區),外語學群,外語學類,1201
050342,050,應用外語學系數位應用組(臺北校區),外語學群,外語學類,1201
050352,050,資訊科技與管理學系人工智慧與大數據組(臺北校區),資訊學群,資訊管理學類,1607
050362,050,資訊科技與管理學系雲端運算與物聯網組(臺北校區),資訊學群,資訊管理學類,1607
050372,050,資訊科技與管理學系數位媒體設計組(臺北校區),資訊學群,資訊管理學類,1607
050382,050,資訊科技與管理學系(APCS組)(臺北校區),資訊學群,資訊管理學類,1607
050392,050,資訊科技與管理學系(資安組)(臺北校區),資訊學群,資訊管理學類,1607
050402,050,資訊科技與管理學系(青年儲蓄帳戶組)(臺北校區),資訊學群,資訊管理學類,1607
050412,050,國際企業英語學士學位學程(社會組)(臺北校區),外語學群,英語教育學類,1204
050422,050,國際企業英語學士學位學程(自然組)(臺北校區),外語學群,英語教育學類,1204
050432,050,智慧服務管理英語學士學位學程(社會組)(臺北校區),管理學群,企業管理學類,1601
050442,050,智慧服務管理英語學士學位學程(自然組)(臺北校區),管理學群,企業管理學類,1601
050452,050,國際企業管理學系公司理財投資組(高雄校區),財經學群,國際企業學類,1704
050462,050,國際企業管理學系外匯數位金融組(高雄校區),財經學群,國際企業學類,1704
050472,050,國際企業管理學系品牌行銷企劃組(高雄校區),財經學群,國際企業學類,1704
050482,050,國際企業管理學系日韓商務與貿易組(高雄校區),財經學群,國際企業學類,1704
050492,050,金融管理學系金融實務組(高雄校區),財經學群,財務金融學類,1703
050502,050,金融管理學系數位金融組(高雄校區),財經學群,財務金融學類,1703
050512,050,金融管理學系金融商品組(高雄校區),財經學群,財務金融學類,1703
050522,050,金融管理學系產業實習組(高雄校區),財經學群,財務金融學類,1703
050532,050,金融管理學系財務金融組(高雄校區),財經學群,財務金融學類,1703
050542,050,資訊管理學系物聯網應用組(高雄校區),資訊學群,資訊管理學類,1607
050552,050,資訊管理學系人工智慧與雲端應用組(高雄校區),資訊學群,資訊管理學類,1607
050562,050,資訊管理學系資訊科技組(高雄校區),資訊學群,資訊管理學類,1607
050572,050,資訊科技與通訊學系智慧機器人組(高雄校區),資訊學群,資訊工程學類,1606
050582,050,資訊科技與通訊學系人工智慧組(高雄校區),資訊學群,資訊工程學類,1606
050592,050,資訊科技與通訊學系無人機組(高雄校區),資訊學群,資訊工程學類,1606
050602,050,資訊科技與通訊學系App設計組(高雄校區),資訊學群,資訊工程學類,1606
050612,050,資訊科技與通訊學系(青年儲蓄帳戶組)(高雄校區),資訊學群,資訊工程學類,1606
050622,050,數位多媒體遊戲設計學系互動遊戲設計組(高雄校區),藝術學群,新媒體/設計學類,0904
050632,050,數位多媒體遊戲設計學系(青年儲蓄帳戶組)(高雄校區),藝術學群,新媒體/設計學類,0904
050642,050,電腦動畫學士學位學程3D動畫製作及視覺特效組(高雄校區),藝術學群,新媒體/設計學類,0904
050652,050,電腦動畫學士學位學程2D3D動畫通修組(高雄校區),藝術學群,新媒體/設計學類,0904
050662,050,觀光管理學系文化與自然旅遊經營組(高雄校區),民生與餐旅學群,休閒旅遊管理學類,1101
050672,050,休閒產業管理學系環境教育與休閒規劃設計組(高雄校區),民生與餐旅學群,休閒旅遊管理學類,1101
050682,050,休閒產業管理學系精品咖啡烘焙經營組(高雄校區),民生與餐旅學群,休閒旅遊管理學類,1101
050692,050,休閒產業管理學系(青年儲蓄帳戶組)(高雄校區),民生與餐旅學群,休閒旅遊管理學類,1101
050702,050,應用日文學系(高雄校區),外語學群,日本語文學類,1203
050712,050,應用日文學系商務組(高雄校區),外語學群,日本語文學類,1203
050722,050,應用日文學系翻譯組(高雄校區),外語學群,日本語文學類,1203
050732,050,應用日文學系實習組(高雄校區),外語學群,日本語文學類,1203
050742,050,應用日文學系(青年儲蓄帳戶組)(高雄校區),外語學群,日本語文學類,1203
050752,050,音樂學系(臺北校區),藝術學群,音樂學類,0903
050762,050,音樂學系Ｂ組(臺北校區),藝術學群,音樂學類,0903
050772,050,數位多媒體遊戲設計學系數位多媒體與AI應用設計組(高雄校區),藝術學群,新媒體/設計學類,0904
050782,050,數位多媒體遊戲設計學系3D多媒體遊戲美術設計組(高雄校區),藝術學群,新媒體/設計學類,0904
050792,050,數位多媒體遊戲設計學系遊戲美術設計組(高雄校區),藝術學群,新媒體/設計學類,0904
050802,050,電腦動畫學士學位學程2D動畫創作製作組(高雄校區),藝術學群,新媒體/設計學類,0904
050812,050,電腦動畫學士學位學程2D動畫美術設計組(高雄校區),藝術學群,新媒體/設計學類,0904
050822,050,服飾設計與經營學系品牌經營與行銷組(高雄校區),藝術學群,時尚設計學類,0908
050832,050,服飾設計與經營學系服飾設計與數位應用組(高雄校區),藝術學群,時尚設計學類,0908
050842,050,時尚設計學系媒傳影像設計組(高雄校區),藝術學群,時尚設計學類,0908
050852,050,時尚設計學系髮妝造型設計組(高雄校區),藝術學群,時尚設計學類,0908
050862,050,時尚設計學系服裝造型設計組(高雄校區),藝術學群,時尚設計學類,0908
