univ_name,department,academic_cluster,category,category_id
國立屏東大學,資訊管理學系,管理學群,資訊管理學類,1601
國立彰化師範大學,資訊管理學系,管理學群,資訊管理學類,1601
國立成功大學,工業與資訊管理學系,管理學群,資訊管理學類,1601
國立政治大學,資訊管理學系,管理學群,資訊管理學類,1601
國立暨南國際大學,資訊管理學系,管理學群,資訊管理學類,1601
國立東華大學,資訊管理學系,管理學群,資訊管理學類,1601
國立聯合大學,資訊管理學系,管理學群,資訊管理學類,1601
國立臺東大學,資訊管理學系,管理學群,資訊管理學類,1601
國立臺灣大學,資訊管理學系,管理學群,資訊管理學類,1601
國立陽明交通大學,資訊管理與財務金融學系,管理學群,資訊管理學類,1601
國立高雄大學,資訊管理學系,管理學群,資訊管理學類,1601
大同大學,事業與資訊經營學系,管理學群,資訊管理學類,1601
大葉大學,會計與資訊管理學系,管理學群,資訊管理學類,1601
實踐大學,東南亞智慧商務學士學位學程,管理學群,資訊管理學類,1601
實踐大學,資訊科技與管理學系,管理學群,資訊管理學類,1601
實踐大學,資訊管理學系,管理學群,資訊管理學類,1601
慈濟大學,資訊科技與管理學系,管理學群,資訊管理學類,1601
東吳大學,資訊管理學系,管理學群,資訊管理學類,1601
東海大學,資訊管理學系,管理學群,資訊管理學類,1601
淡江大學,資訊管理學系,管理學群,資訊管理學類,1601
義守大學,資訊管理學系,管理學群,資訊管理學類,1601
華梵大學,智慧生活科技學系,管理學群,資訊管理學類,1601
華梵大學,資訊管理學系,管理學群,資訊管理學類,1601
輔仁大學,資訊管理學系,管理學群,資訊管理學類,1601
逢甲大學,美國加州聖荷西州立大學商學大數據分析雙學士學位學程,管理學群,資訊管理學類,1601
銘傳大學,人工智慧應用暨管理學士學位學程,管理學群,資訊管理學類,1601
銘傳大學,資訊科技應用與管理學士學位學程,管理學群,資訊管理學類,1601
銘傳大學,資訊管理學系,管理學群,資訊管理學類,1601
長庚大學,資訊管理學系,管理學群,資訊管理學類,1601
開南大學,資訊管理學系,管理學群,資訊管理學類,1601
靜宜大學,資訊管理學系,管理學群,資訊管理學類,1601
中華大學,應用外語暨智慧商務學士學位學程,管理學群,電子商務學類,1602
輔仁大學,國際溝通與科技創新學士學位學程,管理學群,電子商務學類,1602
中原大學,工業與系統工程學系,管理學群,工業工程與管理學類,1603
中華大學,工業管理學系,管理學群,工業工程與管理學類,1603
元智大學,工業工程與管理學系,管理學群,工業工程與管理學類,1603
國立嘉義大學,科技管理學系,管理學群,工業工程與管理學類,1603
國立成功大學,工業與資訊管理學系,管理學群,工業工程與管理學類,1603
國立清華大學,工業工程與工程管理學系,管理學群,工業工程與管理學類,1603
國立清華大學,科技管理學院學士班,管理學群,工業工程與管理學類,1603
國立金門大學,工業工程與管理學系,管理學群,工業工程與管理學類,1603
國立陽明交通大學,工業工程與管理學系,管理學群,工業工程與管理學類,1603
大葉大學,工業工程與管理學系,管理學群,工業工程與管理學類,1603
東海大學,工業工程與經營資訊學系,管理學群,工業工程與管理學類,1603
華梵大學,工業工程與經營資訊學系,管理學群,工業工程與管理學類,1603
逢甲大學,工業工程與系統管理學系,管理學群,工業工程與管理學類,1603
長榮大學,創新應用管理學系,管理學群,工業工程與管理學類,1603
長榮大學,科技工程與管理學系,管理學群,工業工程與管理學類,1603
中山醫學大學,醫療產業科技管理學系,管理學群,醫務管理學類,1604
亞洲大學,健康產業管理學系,管理學群,醫務管理學類,1604
慈濟大學,醫務暨健康管理學系,管理學群,醫務管理學類,1604
義守大學,醫務管理學系,管理學群,醫務管理學類,1604
臺北醫學大學,醫務管理學系,管理學群,醫務管理學類,1604
銘傳大學,智慧醫療與永續管理學系,管理學群,醫務管理學類,1604
長庚大學,醫務管理學系,管理學群,醫務管理學類,1604
長榮大學,醫務管理學系,管理學群,醫務管理學類,1604
高雄醫學大學,醫務管理暨醫療資訊學系,管理學群,醫務管理學類,1604
南華大學,文化創意事業管理學系(115學年度起併入企業管理學系),管理學群,文化與產業學類,1605
南華大學,音樂跨域設計與藝術管理學士學位學程,管理學群,文化與產業學類,1605
國立屏東大學,文化創意產業學系,管理學群,文化與產業學類,1605
國立東華大學,藝術創意產業學系,管理學群,文化與產業學類,1605
國立聯合大學,文化創意與數位行銷學系,管理學群,文化與產業學類,1605
國立臺中教育大學,區域與社會發展學系,管理學群,文化與產業學類,1605
國立臺中教育大學,文化創意產業設計與營運學系,管理學群,文化與產業學類,1605
國立臺北教育大學,文化創意產業經營學系,管理學群,文化與產業學類,1605
大葉大學,文創產業國際人才學士學位學程,管理學群,文化與產業學類,1605
長榮大學,東南亞文化與產業學士學位學程,管理學群,文化與產業學類,1605
世新大學,行政管理學系,管理學群,行政管理學類,1607
中國文化大學,行政管理學系,管理學群,行政管理學類,1607
佛光大學,公共行政與國際事務學系,管理學群,行政管理學類,1607
國立彰化師範大學,公共事務與公民教育學系,管理學群,行政管理學類,1607
國立政治大學,公共行政學系,管理學群,行政管理學類,1607
國立暨南國際大學,公共行政與政策學系,管理學群,行政管理學類,1607
國立東華大學,公共行政學系,管理學群,行政管理學類,1607
國立臺北大學,公共行政暨政策學系,管理學群,行政管理學類,1607
國立臺南大學,行政管理學系,管理學群,行政管理學類,1607
國立臺東大學,公共與文化事務學系,管理學群,行政管理學類,1607
國立金門大學,海洋與邊境管理學系,管理學群,行政管理學類,1607
東海大學,行政管理暨政策學系,管理學群,行政管理學類,1607
淡江大學,公共行政暨法律學系,管理學群,行政管理學類,1607
臺北市立大學,公共事務學系,管理學群,行政管理學類,1607
銘傳大學,公共事務與行政管理學系,管理學群,行政管理學類,1607
世新大學,企業管理學系,管理學群,企業管理學類,1608
世新大學,傳播管理學系,管理學群,企業管理學類,1608
中信金融管理學院,企業管理學系,管理學群,企業管理學類,1608
中原大學,中原大學美國天普大學商學管理雙學士學位學程,管理學群,企業管理學類,1608
中原大學,企業管理學系,管理學群,企業管理學類,1608
中原大學,商學院不分系,管理學群,企業管理學類,1608
中華大學,企業管理學系,管理學群,企業管理學類,1608
中華大學,西英格蘭大學企業管理雙學士學位學程,管理學群,企業管理學類,1608
亞洲大學,經營管理學系,管理學群,企業管理學類,1608
元智大學,管理學院學士班,管理學群,企業管理學類,1608
南華大學,企業管理學系,管理學群,企業管理學類,1608
國立中央大學,企業管理學系,管理學群,企業管理學類,1608
國立中山大學,企業管理學系,管理學群,企業管理學類,1608
國立中正大學,企業管理學系,管理學群,企業管理學類,1608
國立中興大學,企業管理學系,管理學群,企業管理學類,1608
國立中興大學,國際農企業學士學位學程,管理學群,企業管理學類,1608
國立嘉義大學,企業管理學系,管理學群,企業管理學類,1608
國立屏東大學,企業管理學系,管理學群,企業管理學類,1608
國立屏東大學,商業大數據學系,管理學群,企業管理學類,1608
國立彰化師範大學,企業管理學系,管理學群,企業管理學類,1608
國立成功大學,企業管理學系,管理學群,企業管理學類,1608
國立政治大學,企業管理學系,管理學群,企業管理學類,1608
國立暨南國際大學,管理學院學士班,管理學群,企業管理學類,1608
國立東華大學,企業管理學系,管理學群,企業管理學類,1608
國立東華大學,管理學院管理科學與財金國際學士學位學程,管理學群,企業管理學類,1608
國立聯合大學,經營管理學系,管理學群,企業管理學類,1608
國立臺北大學,企業管理學系,管理學群,企業管理學類,1608
國立臺南大學,經營與管理學系,管理學群,企業管理學類,1608
國立臺灣大學,工商管理學系,管理學群,企業管理學類,1608
國立臺灣師範大學,企業管理學系,管理學群,企業管理學類,1608
國立金門大學,企業管理學系,管理學群,企業管理學類,1608
國立陽明交通大學,管理科學系,管理學群,企業管理學類,1608
國立高雄大學,亞太工商管理學系,管理學群,企業管理學類,1608
國立高雄師範大學,事業經營學系,管理學群,企業管理學類,1608
大葉大學,人力資源暨公共關係學系,管理學群,企業管理學類,1608
大葉大學,企業管理學系,管理學群,企業管理學類,1608
實踐大學,企業管理學系,管理學群,企業管理學類,1608
慈濟大學,國際服務產業管理學士學位學程(115學年度起併入經營管理學系),管理學群,企業管理學類,1608
明道大學(112學年度起停招、113年停辦)(專案輔導至112/5/31),企業管理學系,管理學群,企業管理學類,1608
東吳大學,企業管理學系,管理學群,企業管理學類,1608
東海大學,企業管理學系,管理學群,企業管理學類,1608
淡江大學,企業管理學系,管理學群,企業管理學類,1608
淡江大學,管理科學學系,管理學群,企業管理學類,1608
真理大學,企業管理學系,管理學群,企業管理學類,1608
義守大學,企業管理學系,管理學群,企業管理學類,1608
臺北市立大學,行銷與管理學系,管理學群,企業管理學類,1608
臺灣首府大學(111學年度起停招、112年停辦)(專案輔導至113/5/31),企業管理學系,管理學群,企業管理學類,1608
輔仁大學,企業管理學系,管理學群,企業管理學類,1608
輔仁大學,跨領域全英語學士學位學程,管理學群,企業管理學類,1608
逢甲大學,企業管理學系,管理學群,企業管理學類,1608
逢甲大學,合作經濟暨社會事業經營學系,管理學群,企業管理學類,1608
逢甲大學,澳洲墨爾本皇家理工大學商學與創新雙學士學位學程,管理學群,企業管理學類,1608
逢甲大學,澳洲昆士蘭大學商學雙學士學位學程,管理學群,企業管理學類,1608
銘傳大學,企業管理學系,管理學群,企業管理學類,1608
長庚大學,工商管理學系,管理學群,企業管理學類,1608
長榮大學,企業管理學系,管理學群,企業管理學類,1608
開南大學,企業與創業管理學系,管理學群,企業管理學類,1608
靜宜大學,寰宇管理學士學位學程,管理學群,企業管理學類,1608
中國文化大學,行銷學士學位學程,管理學群,行銷經營學類,1609
國立中興大學,行銷學系,管理學群,行銷經營學類,1609
國立嘉義大學,行銷與觀光管理學系,管理學群,行銷經營學類,1609
國立屏東大學,行銷與流通管理學系,管理學群,行銷經營學類,1609
國立東華大學,管理學院數位行銷與服務創新國際學士班,管理學群,行銷經營學類,1609
國立高雄師範大學,事業經營學系,管理學群,行銷經營學類,1609
實踐大學,行銷管理學系,管理學群,行銷經營學類,1609
慈濟大學,經營管理學系,管理學群,行銷經營學類,1609
臺北市立大學,行銷與管理學系,管理學群,行銷經營學類,1609
逢甲大學,行銷學系,管理學群,行銷經營學類,1609
銘傳大學,時尚與創新管理學士學位學程,管理學群,行銷經營學類,1609
開南大學,行銷學系,管理學群,行銷經營學類,1609
靜宜大學,行銷與數位經營管理學系,管理學群,行銷經營學類,1609
國立成功大學,交通管理科學系,管理學群,運輸物流管理學類,1610
國立臺灣海洋大學,商船學系,管理學群,運輸物流管理學類,1610
國立臺灣海洋大學,海洋經營管理學士學位學程,管理學群,運輸物流管理學類,1610
國立臺灣海洋大學,航運管理學系,管理學群,運輸物流管理學類,1610
國立臺灣海洋大學,運輸科學系,管理學群,運輸物流管理學類,1610
國立陽明交通大學,運輸與物流管理學系,管理學群,運輸物流管理學類,1610
淡江大學,運輸管理學系,管理學群,運輸物流管理學類,1610
真理大學,航空事業學系,管理學群,運輸物流管理學類,1610
逢甲大學,運輸與物流學系,管理學群,運輸物流管理學類,1610
長榮大學,航運管理學系,管理學群,運輸物流管理學類,1610
開南大學,交通運輸學系,管理學群,運輸物流管理學類,1610
開南大學,國際物流與運輸管理學系,管理學群,運輸物流管理學類,1610
開南大學,空運管理學系,管理學群,運輸物流管理學類,1610
中國文化大學,土地資源學系,管理學群,地政與土地資產管理學類,1611
國立屏東大學,不動產經營學系,管理學群,地政與土地資產管理學類,1611
國立政治大學,地政學系,管理學群,地政與土地資產管理學類,1611
國立臺北大學,不動產與城鄉環境學系,管理學群,地政與土地資產管理學類,1611
逢甲大學,土地管理學系,管理學群,地政與土地資產管理學類,1611
長榮大學,土地管理與開發學系,管理學群,地政與土地資產管理學類,1611
世新大學,觀光學系,管理學群,觀光事業學類,1612
中國文化大學,觀光事業學系,管理學群,觀光事業學類,1612
中華大學,國際觀光與酒店管理雙學士學位學程,管理學群,觀光事業學類,1612
中華大學,觀光學院學士班,管理學群,觀光事業學類,1612
南華大學,旅遊管理學系,管理學群,觀光事業學類,1612
國立嘉義大學,行銷與觀光管理學系,管理學群,觀光事業學類,1612
國立暨南國際大學,觀光休閒與餐旅管理學系,管理學群,觀光事業學類,1612
國立東華大學,觀光暨休閒遊憩學系,管理學群,觀光事業學類,1612
國立聯合大學,文化觀光產業學系,管理學群,觀光事業學類,1612
國立臺灣海洋大學,海洋觀光管理學士學位學程,管理學群,觀光事業學類,1612
國立金門大學,觀光管理學系,管理學群,觀光事業學類,1612
大葉大學,觀光休閒學系,管理學群,觀光事業學類,1612
實踐大學,觀光管理學系,管理學群,觀光事業學類,1612
淡江大學,國際觀光管理學系全英語學士班,管理學群,觀光事業學類,1612
真理大學,觀光事業學系,管理學群,觀光事業學類,1612
義守大學,智慧觀光餐旅管理英語學士學位學程,管理學群,觀光事業學類,1612
義守大學,觀光智慧服務與科技學系,管理學群,觀光事業學類,1612
臺灣首府大學(111學年度起停招、112年停辦)(專案輔導至113/5/31),觀光事業管理學系,管理學群,觀光事業學類,1612
銘傳大學,觀光事業學系,管理學群,觀光事業學類,1612
長榮大學,觀光與餐飲管理學系,管理學群,觀光事業學類,1612
開南大學,觀光與餐飲旅館學系,管理學群,觀光事業學類,1612
靜宜大學,觀光事業學系,管理學群,觀光事業學類,1612
中信金融管理學院,運動產業管理學士學位學程,管理學群,運動管理學類,1613
佛光大學,運動與健康促進管理學士學位學程,管理學群,運動管理學類,1613
國立臺北大學,休閒運動管理學系,管理學群,運動管理學類,1613
國立臺東大學,身心整合與運動休閒產業學系,管理學群,運動管理學類,1613
國立臺灣大學,國際體育運動事務學士學位學程,管理學群,運動管理學類,1613
國立臺灣體育運動大學,休閒運動學系,管理學群,運動管理學類,1613
國立臺灣體育運動大學,運動事業管理學系,管理學群,運動管理學類,1613
國立金門大學,運動與休閒學系,管理學群,運動管理學類,1613
國立體育大學,體育推廣學系,管理學群,運動管理學類,1613
國立高雄大學,運動健康與休閒學系,管理學群,運動管理學類,1613
大葉大學,運動健康管理學系,管理學群,運動管理學類,1613
真理大學,運動管理學系,管理學群,運動管理學類,1613
臺北市立大學,休閒運動管理學系,管理學群,運動管理學類,1613
開南大學,休閒與運動管理學系,管理學群,運動管理學類,1613
中華大學,國際觀光與酒店管理雙學士學位學程,管理學群,餐旅管理學類,1614
中華大學,觀光學院學士班,管理學群,餐旅管理學類,1614
佛光大學,健康與創意蔬食產業學系,管理學群,餐旅管理學類,1614
南華大學,旅遊管理學系,管理學群,餐旅管理學類,1614
大葉大學,烘焙暨飲料調製學士學位學程,管理學群,餐旅管理學類,1614
大葉大學,餐旅管理學系,管理學群,餐旅管理學類,1614
實踐大學,智慧服務管理英語學士學位學程,管理學群,餐旅管理學類,1614
實踐大學,餐飲管理學系,管理學群,餐旅管理學類,1614
明道大學(112學年度起停招、113年停辦)(專案輔導至112/5/31),餐旅管理學系,管理學群,餐旅管理學類,1614
東海大學,餐旅管理學系,管理學群,餐旅管理學類,1614
玄奘大學,餐旅管理學系,管理學群,餐旅管理學類,1614
義守大學,廚藝暨美食學學系,管理學群,餐旅管理學類,1614
義守大學,智慧觀光餐旅管理英語學士學位學程,管理學群,餐旅管理學類,1614
義守大學,餐旅管理學系,管理學群,餐旅管理學類,1614
臺灣首府大學(111學年度起停招、112年停辦)(專案輔導至113/5/31),烘焙管理學系,管理學群,餐旅管理學類,1614
臺灣首府大學(111學年度起停招、112年停辦)(專案輔導至113/5/31),飯店管理學系,管理學群,餐旅管理學類,1614
臺灣首府大學(111學年度起停招、112年停辦)(專案輔導至113/5/31),餐旅管理學系,管理學群,餐旅管理學類,1614
輔仁大學,餐旅管理學系,管理學群,餐旅管理學類,1614
銘傳大學,餐旅管理學系,管理學群,餐旅管理學類,1614
長榮大學,觀光與餐飲管理學系,管理學群,餐旅管理學類,1614
開南大學,觀光與餐飲旅館學系,管理學群,餐旅管理學類,1614
中華大學,觀光學院學士班,管理學群,休閒管理學類,1615
國立宜蘭大學,休閒產業與健康促進學系,管理學群,休閒管理學類,1615
國立屏東大學,休閒事業經營學系,管理學群,休閒管理學類,1615
國立暨南國際大學,觀光休閒與餐旅管理學系,管理學群,休閒管理學類,1615
國立東華大學,觀光暨休閒遊憩學系,管理學群,休閒管理學類,1615
國立臺北大學,休閒運動管理學系,管理學群,休閒管理學類,1615
國立臺東大學,文化資源與休閒產業學系,管理學群,休閒管理學類,1615
國立臺東大學,身心整合與運動休閒產業學系,管理學群,休閒管理學類,1615
國立臺灣體育運動大學,休閒運動學系,管理學群,休閒管理學類,1615
國立金門大學,運動與休閒學系,管理學群,休閒管理學類,1615
國立體育大學,休閒產業經營學系,管理學群,休閒管理學類,1615
國立高雄大學,運動健康與休閒學系,管理學群,休閒管理學類,1615
大葉大學,婚禮企劃暨節慶管理學士學位學程,管理學群,休閒管理學類,1615
大葉大學,觀光休閒學系,管理學群,休閒管理學類,1615
實踐大學,休閒產業管理學系,管理學群,休閒管理學類,1615
康寧大學,休閒管理學系,管理學群,休閒管理學類,1615
明道大學(112學年度起停招、113年停辦)(專案輔導至112/5/31),休閒保健學系,管理學群,休閒管理學類,1615
臺北市立大學,休閒運動管理學系,管理學群,休閒管理學類,1615
臺灣首府大學(111學年度起停招、112年停辦)(專案輔導至113/5/31),休閒管理學系,管理學群,休閒管理學類,1615
臺灣首府大學(111學年度起停招、112年停辦)(專案輔導至113/5/31),休閒資訊管理學系,管理學群,休閒管理學類,1615
銘傳大學,休閒遊憩管理學系,管理學群,休閒管理學類,1615
長榮大學,國際會展管理學士學位學程,管理學群,休閒管理學類,1615
開南大學,休閒與運動管理學系,管理學群,休閒管理學類,1615
國立成功大學,統計與資料科學學系,財經學群,統計學類,1701
國立政治大學,統計學系,財經學群,統計學類,1701
國立臺北大學,統計學系,財經學群,統計學類,1701
東海大學,統計學系,財經學群,統計學類,1701
淡江大學,統計與資料科學學系,財經學群,統計學類,1701
輔仁大學,統計資訊學系,財經學群,統計學類,1701
逢甲大學,統計學系,財經學群,統計學類,1701
逢甲大學,美國加州聖荷西州立大學商學大數據分析雙學士學位學程,財經學群,統計學類,1701
中原大學,商學院不分系,財經學群,會計學類,1702
中原大學,會計學系,財經學群,會計學類,1702
中國文化大學,會計學系,財經學群,會計學類,1702
亞洲大學,會計與資訊學系,財經學群,會計學類,1702
元智大學,管理學院學士班,財經學群,會計學類,1702
國立中正大學,會計與資訊科技學系,財經學群,會計學類,1702
國立中興大學,會計學系,財經學群,會計學類,1702
國立屏東大學,會計學系,財經學群,會計學類,1702
國立彰化師範大學,會計學系,財經學群,會計學類,1702
國立成功大學,會計學系,財經學群,會計學類,1702
國立政治大學,會計學系,財經學群,會計學類,1702
國立東華大學,會計學系,財經學群,會計學類,1702
國立東華大學,管理學院會計與資訊管理國際學士班,財經學群,會計學類,1702
國立臺北大學,會計學系,財經學群,會計學類,1702
國立臺灣大學,會計學系,財經學群,會計學類,1702
實踐大學,會計學系,財經學群,會計學類,1702
實踐大學,會計暨稅務學系,財經學群,會計學類,1702
東吳大學,會計學系,財經學群,會計學類,1702
東海大學,會計學系,財經學群,會計學類,1702
淡江大學,會計學系,財經學群,會計學類,1702
義守大學,會計學系,財經學群,會計學類,1702
輔仁大學,會計學系,財經學群,會計學類,1702
逢甲大學,會計學系,財經學群,會計學類,1702
銘傳大學,會計學系,財經學群,會計學類,1702
長榮大學,會計資訊學系,財經學群,會計學類,1702
開南大學,會計學系,財經學群,會計學類,1702
靜宜大學,會計學系,財經學群,會計學類,1702
世新大學,財務金融學系,財經學群,財務金融學類,1703
中信金融管理學院,科技金融學系,財經學群,財務金融學類,1703
中信金融管理學院,財務金融學系,財經學群,財務金融學類,1703
中信金融管理學院,金融管理學院學士班,財經學群,財務金融學類,1703
中原大學,商學院不分系,財經學群,財務金融學類,1703
中原大學,財務金融學系,財經學群,財務金融學類,1703
中國文化大學,財務金融學系,財經學群,財務金融學類,1703
亞洲大學,財務金融學系,財經學群,財務金融學類,1703
元智大學,管理學院學士班,財經學群,財務金融學類,1703
南華大學,財務金融學系,財經學群,財務金融學類,1703
國立中央大學,財務金融學系,財經學群,財務金融學類,1703
國立中山大學,財務管理學系,財經學群,財務金融學類,1703
國立中正大學,財務金融學系,財經學群,財務金融學類,1703
國立中興大學,財務金融學系,財經學群,財務金融學類,1703
國立嘉義大學,財務金融學系,財經學群,財務金融學類,1703
國立屏東大學,財務金融學系,財經學群,財務金融學類,1703
國立彰化師範大學,財務金融技術學系,財經學群,財務金融學類,1703
國立政治大學,財務管理學系,財經學群,財務金融學類,1703
國立政治大學,金融學系,財經學群,財務金融學類,1703
國立暨南國際大學,財務金融學系,財經學群,財務金融學類,1703
國立東華大學,財務金融學系,財經學群,財務金融學類,1703
國立清華大學,計量財務金融學系,財經學群,財務金融學類,1703
國立聯合大學,財務金融學系,財經學群,財務金融學類,1703
國立臺北大學,金融與合作經營學系,財經學群,財務金融學類,1703
國立臺灣大學,財務金融學系,財經學群,財務金融學類,1703
國立陽明交通大學,資訊管理與財務金融學系,財經學群,財務金融學類,1703
國立高雄大學,財務金融學系,財經學群,財務金融學類,1703
大葉大學,財務金融學系,財經學群,財務金融學類,1703
實踐大學,財務金融學系,財經學群,財務金融學類,1703
實踐大學,金融管理學系,財經學群,財務金融學類,1703
東吳大學,財務工程與精算數學系,財經學群,財務金融學類,1703
東海大學,財務金融學系,財經學群,財務金融學類,1703
淡江大學,財務金融學系,財經學群,財務金融學類,1703
真理大學,財務金融學系,財經學群,財務金融學類,1703
義守大學,財務與商業分析英語學士學位學程,財經學群,財務金融學類,1703
義守大學,財務金融管理學系,財經學群,財務金融學類,1703
輔仁大學,金融與國際企業學系,財經學群,財務金融學類,1703
逢甲大學,澳洲昆士蘭大學商學雙學士學位學程,財經學群,財務金融學類,1703
逢甲大學,財務工程與精算學士學位學程,財經學群,財務金融學類,1703
逢甲大學,財務金融學系,財經學群,財務金融學類,1703
逢甲大學,金融學院學士班,財經學群,財務金融學類,1703
銘傳大學,財務金融學系,財經學群,財務金融學類,1703
銘傳大學,金融科技應用學系,財經學群,財務金融學類,1703
長庚大學,數位金融科技學系,財經學群,財務金融學類,1703
長榮大學,國際財務與商務管理學士學位學程,財經學群,財務金融學類,1703
長榮大學,財務金融學系,財經學群,財務金融學類,1703
靜宜大學,財務工程學系,財經學群,財務金融學類,1703
靜宜大學,財務金融學系,財經學群,財務金融學類,1703
中原大學,商學院不分系,財經學群,國際企業學類,1704
中原大學,國際經營與貿易學系,財經學群,國際企業學類,1704
中國文化大學,全球商務學士學位學程,財經學群,國際企業學類,1704
中國文化大學,國際企業管理學系,財經學群,國際企業學類,1704
中國文化大學,國際貿易學系,財經學群,國際企業學類,1704
元智大學,管理學院學士班,財經學群,國際企業學類,1704
南華大學,管理學院國際企業學士學位學程,財經學群,國際企業學類,1704
國立中山大學,國際經營管理全英語學士學位學程,財經學群,國際企業學類,1704
國立屏東大學,國際經營與貿易學系,財經學群,國際企業學類,1704
國立政治大學,國際經營與貿易學系,財經學群,國際企業學類,1704
國立暨南國際大學,國際企業學系,財經學群,國際企業學類,1704
國立東華大學,國際企業學系,財經學群,國際企業學類,1704
國立臺中教育大學,國際企業學系,財經學群,國際企業學類,1704
國立臺灣大學,國際企業學系,財經學群,國際企業學類,1704
大葉大學,國際企業管理學系,財經學群,國際企業學類,1704
實踐大學,國際企業管理學系,財經學群,國際企業學類,1704
實踐大學,國際企業英語學士學位學程,財經學群,國際企業學類,1704
實踐大學,國際經營與貿易學系,財經學群,國際企業學類,1704
實踐大學,國際貿易學系,財經學群,國際企業學類,1704
東吳大學,國際經營與貿易學系,財經學群,國際企業學類,1704
東海大學,國際學院國際經營管理學位學程,財經學群,國際企業學類,1704
東海大學,國際經營與貿易學系,財經學群,國際企業學類,1704
淡江大學,國際企業學系,財經學群,國際企業學類,1704
真理大學,國際經營與貿易學系,財經學群,國際企業學類,1704
義守大學,國際企業經營英語學士學位學程,財經學群,國際企業學類,1704
義守大學,國際商務學系,財經學群,國際企業學類,1704
輔仁大學,金融與國際企業學系,財經學群,國際企業學類,1704
逢甲大學,國際企業管理全英語學士學位學程,財經學群,國際企業學類,1704
逢甲大學,國際經營與貿易學系,財經學群,國際企業學類,1704
逢甲大學,澳洲昆士蘭大學商學雙學士學位學程,財經學群,國際企業學類,1704
銘傳大學,國際企業學系,財經學群,國際企業學類,1704
銘傳大學,國際企業與貿易學士學位學程,財經學群,國際企業學類,1704
長榮大學,國際企業學系,財經學群,國際企業學類,1704
開南大學,商學院國際榮譽學士學位學程,財經學群,國際企業學類,1704
開南大學,國際企業學系,財經學群,國際企業學類,1704
靜宜大學,國際企業學系,財經學群,國際企業學類,1704
國立政治大學,財政學系,財經學群,財稅學類,1705
國立臺北大學,財政學系,財經學群,財稅學類,1705
逢甲大學,財稅學系,財經學群,財稅學類,1705
國立政治大學,風險管理與保險學系,財經學群,保險學類,1706
實踐大學,風險管理與保險學系,財經學群,保險學類,1706
淡江大學,風險管理與保險學系,財經學群,保險學類,1706
真理大學,統計資訊與精算學系,財經學群,保險學類,1706
逢甲大學,風險管理與保險學系,財經學群,保險學類,1706
銘傳大學,資訊應用與金融保險學系,財經學群,保險學類,1706
世新大學,經濟學系,財經學群,經濟學類,1707
中國文化大學,政治與經濟學系,財經學群,經濟學類,1707
中國文化大學,經濟學系(115學年度併入政治與經濟學系),財經學群,經濟學類,1707
佛光大學,應用經濟學系,財經學群,經濟學類,1707
國立中央大學,經濟學系,財經學群,經濟學類,1707
國立中山大學,政治經濟學系,財經學群,經濟學類,1707
國立中正大學,經濟學系,財經學群,經濟學類,1707
國立中興大學,應用經濟學系,財經學群,經濟學類,1707
國立嘉義大學,應用經濟學系,財經學群,經濟學類,1707
國立宜蘭大學,應用經濟與管理學系,財經學群,經濟學類,1707
國立成功大學,經濟學系,財經學群,經濟學類,1707
國立政治大學,經濟學系,財經學群,經濟學類,1707
國立暨南國際大學,經濟學系,財經學群,經濟學類,1707
國立東華大學,經濟學系,財經學群,經濟學類,1707
國立清華大學,經濟學系,財經學群,經濟學類,1707
國立臺北大學,經濟學系,財經學群,經濟學類,1707
國立臺灣大學,經濟學系,財經學群,經濟學類,1707
國立臺灣大學,農業經濟學系,財經學群,經濟學類,1707
國立高雄大學,應用經濟學系,財經學群,經濟學類,1707
東吳大學,經濟學系,財經學群,經濟學類,1707
東海大學,經濟學系,財經學群,經濟學類,1707
淡江大學,全球政治經濟學系全英語學士班,財經學群,經濟學類,1707
淡江大學,經濟學系,財經學群,經濟學類,1707
真理大學,經濟學系,財經學群,經濟學類,1707
輔仁大學,經濟學系,財經學群,經濟學類,1707
逢甲大學,澳洲昆士蘭大學商學雙學士學位學程,財經學群,經濟學類,1707
逢甲大學,經濟學系,財經學群,經濟學類,1707
銘傳大學,金融學系,財經學群,經濟學類,1707
中國醫藥大學,運動醫學系,遊憩與運動學群,運動保健學類,1801
佛光大學,運動與健康促進管理學士學位學程,遊憩與運動學群,運動保健學類,1801
國立臺灣體育運動大學,運動健康科學學系,遊憩與運動學群,運動保健學類,1801
國立體育大學,運動保健學系,遊憩與運動學群,運動保健學類,1801
臺北市立大學,運動健康科學系,遊憩與運動學群,運動保健學類,1801
高雄醫學大學,運動醫學系,遊憩與運動學群,運動保健學類,1801
中國文化大學,體育學系,遊憩與運動學群,體育學類,1802
中國文化大學,體育運動健康學院不分系學士班,遊憩與運動學群,體育學類,1802
南華大學,運動與健康促進學士學位學程,遊憩與運動學群,體育學類,1802
國立中正大學,運動競技學系,遊憩與運動學群,體育學類,1802
國立嘉義大學,體育與健康休閒學系,遊憩與運動學群,體育學類,1802
國立屏東大學,體育學系,遊憩與運動學群,體育學類,1802
國立彰化師範大學,運動學系,遊憩與運動學群,體育學類,1802
國立東華大學,體育與運動科學系,遊憩與運動學群,體育學類,1802
國立清華大學,運動科學系,遊憩與運動學群,體育學類,1802
國立臺中教育大學,體育學系,遊憩與運動學群,體育學類,1802
國立臺北教育大學,體育學系,遊憩與運動學群,體育學類,1802
